//0																					
//Oxygen,  1.07
//Nitrate, 3,1,4,0
//Nitrate, 4,1,-2.5,0
//Nitrate, 9, 1, 1,0
//Nitrate, 177, 1, 0, 150
//Nitrate, 184, 1, 0, 20
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   851.22	0	  2.3894	0	34.5879	0	27.577	0	172.38	0	51.04	0	35.04	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   801.26	0	  2.3889	0	34.5649	0	27.559	0	172.27	0	51.00	0	35.90	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   750.63	0	  2.4027	0	34.5413	0	27.538	0	172.59	0	51.11	0	36.19	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   701.47	0	  2.4037	0	34.5134	0	27.515	0	174.09	0	51.54	0	36.55	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   650.74	0	  2.4024	0	34.4879	0	27.495	0	176.23	0	52.16	0	36.48	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   601.46	0	  2.3911	0	34.4559	0	27.47	0	179.23	0	53.02	0	36.49	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   551.71	0	  2.4041	0	34.4211	0	27.44	0	183.72	0	54.36	0	36.42	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   500.81	0	  2.4064	0	34.3882	0	27.413	0	188.32	0	55.71	0	36.44	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   451.14	0	  2.4463	0	34.3401	0	27.37	0	196.13	0	58.06	0	36.58	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   401.27	0	  2.3840	0	34.2805	0	27.327	0	208.44	0	61.58	0	35.58	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   380.77	0	  2.3734	0	34.2651	0	27.316	0	213.79	0	63.14	0	35.21	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   361.49	0	  2.3479	0	34.2499	0	27.306	0	218.71	0	64.54	0	35.31	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   351.50	0	  2.3620	0	34.2462	0	27.302	0	220.31	0	65.04	0	35.32	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   340.91	0	  2.3163	0	34.2185	0	27.283	0	225.45	0	66.47	0	34.64	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   331.68	0	  2.3400	0	34.2053	0	27.27	0	229.84	0	67.79	0	34.36	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   320.97	0	  2.3261	0	34.1961	0	27.264	0	233.69	0	68.90	0	34.40	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   311.63	0	  2.2314	0	34.1759	0	27.257	0	238.29	0	70.08	0	34.86	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   300.97	0	  2.1996	0	34.1660	0	27.252	0	242.14	0	71.15	0	33.90	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   291.35	0	  2.2081	0	34.1562	0	27.243	0	247.38	0	72.70	0	34.52	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   281.73	0	  2.2464	0	34.1481	0	27.233	0	248.99	0	73.24	0	34.47	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   271.23	0	  2.2302	0	34.1322	0	27.221	0	251.56	0	73.96	0	33.41	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   261.34	0	  2.1441	0	34.0952	0	27.199	0	260.44	0	76.39	0	33.48	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   250.43	0	  2.1096	0	34.0742	0	27.185	0	268.57	0	78.69	0	32.60	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   241.61	0	  2.0893	0	34.0642	0	27.179	0	273.81	0	80.18	0	33.04	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   230.69	0	  1.9849	0	34.0265	0	27.158	0	281.73	0	82.26	0	32.74	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   221.09	0	  1.9867	0	34.0196	0	27.152	0	288.79	0	84.32	0	32.02	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   211.38	0	  1.7633	0	33.9802	0	27.141	0	297.89	0	86.46	0	31.76	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   201.07	0	  1.6480	0	33.9553	0	27.131	0	309.02	0	89.41	0	32.51	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   191.49	0	  1.6649	0	33.9498	0	27.125	0	313.94	0	90.87	0	32.80	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   180.78	0	  1.5900	0	33.9237	0	27.111	0	318.97	0	92.14	0	29.87	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   171.37	0	  1.5490	0	33.9104	0	27.103	0	326.35	0	94.16	0	28.06	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   161.53	0	  1.5306	0	33.8950	0	27.093	0	332.02	0	95.74	0	29.62	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   150.77	0	  1.5284	0	33.8912	0	27.09	0	334.48	0	96.44	0	29.30	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   141.55	0	  1.5236	0	33.8822	0	27.083	0	337.80	0	97.38	0	28.60	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   131.19	0	  1.5224	0	33.8813	0	27.082	0	339.30	0	97.81	0	29.30	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   121.14	0	  1.5220	0	33.8820	0	27.083	0	340.26	0	98.09	0	30.01	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   111.34	0	  1.5211	0	33.8811	0	27.082	0	340.90	0	98.27	0	29.76	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		   101.37	0	  1.5210	0	33.8808	0	27.082	0	341.01	0	98.30	0	29.51	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    96.02	0	  1.5211	0	33.8808	0	27.082	0	341.22	0	98.36	0	28.89	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    91.53	0	  1.5206	0	33.8811	0	27.082	0	341.22	0	98.36	0	29.35	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    86.33	0	  1.5210	0	33.8802	0	27.081	0	341.44	0	98.42	0	28.64	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    81.15	0	  1.5203	0	33.8808	0	27.082	0	341.65	0	98.48	0	29.39	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    76.35	0	  1.5198	0	33.8810	0	27.082	0	341.54	0	98.45	0	28.76	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    70.98	0	  1.5194	0	33.8810	0	27.082	0	341.76	0	98.51	0	28.58	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    66.08	0	  1.5198	0	33.8804	0	27.082	0	341.97	0	98.57	0	29.21	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    61.41	0	  1.5194	0	33.8807	0	27.082	0	341.97	0	98.57	0	29.54	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    56.15	0	  1.5193	0	33.8805	0	27.082	0	341.87	0	98.54	0	29.28	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    51.66	0	  1.5196	0	33.8803	0	27.082	0	342.08	0	98.60	0	29.71	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    46.26	0	  1.5198	0	33.8802	0	27.081	0	342.08	0	98.60	0	29.15	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    41.62	0	  1.5201	0	33.8795	0	27.081	0	342.29	0	98.67	0	29.33	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    36.67	0	  1.5196	0	33.8802	0	27.081	0	342.19	0	98.63	0	29.86	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    30.81	0	  1.5186	0	33.8798	0	27.081	0	342.19	0	98.63	0	29.92	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    26.38	0	  1.5196	0	33.8796	0	27.081	0	342.40	0	98.70	0	27.97	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    21.67	0	  1.5205	0	33.8787	0	27.08	0	342.29	0	98.67	0	29.62	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    16.76	0	  1.5213	0	33.8784	0	27.08	0	341.76	0	98.51	0	28.85	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		    11.89	0	  1.5228	0	33.8767	0	27.078	0	341.65	0	98.49	0	29.28	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902		     7.52	0	  1.5255	0	33.8757	0	27.077	0	341.54	0	98.46	0	29.66	0
5146SoOcn	 116	C	09/02/2009	08:50	  69.350	-52.902																	
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   998.18	0	  2.3581	0	34.6467	0	27.628	0	174.84	0	51.75	0	34.60	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   951.52	0	  2.3511	0	34.6287	0	27.614	0	173.66	0	51.39	0	34.99	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   901.02	0	  2.3538	0	34.6110	0	27.6	0	172.91	0	51.16	0	35.18	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   850.94	0	  2.3600	0	34.5882	0	27.581	0	172.48	0	51.04	0	35.49	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   801.58	0	  2.3882	0	34.5651	0	27.559	0	172.27	0	51.00	0	36.25	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   750.84	0	  2.4071	0	34.5358	0	27.533	0	172.59	0	51.11	0	36.27	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   701.48	0	  2.3964	0	34.5023	0	27.507	0	175.05	0	51.81	0	36.85	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   651.31	0	  2.4076	0	34.4806	0	27.488	0	176.87	0	52.36	0	36.02	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   601.70	0	  2.4106	0	34.4441	0	27.458	0	180.30	0	53.36	0	37.38	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   551.10	0	  2.4180	0	34.4129	0	27.432	0	184.25	0	54.53	0	36.73	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   501.15	0	  2.4167	0	34.3784	0	27.404	0	189.50	0	56.07	0	36.77	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   450.81	0	  2.3918	0	34.3217	0	27.36	0	200.20	0	59.18	0	36.59	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   401.42	0	  2.3502	0	34.2617	0	27.315	0	215.39	0	63.57	0	35.74	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   381.13	0	  2.2636	0	34.2272	0	27.296	0	223.84	0	65.91	0	35.44	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   361.61	0	  2.3029	0	34.2123	0	27.28	0	229.30	0	67.58	0	35.28	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   351.61	0	  2.2744	0	34.1918	0	27.266	0	232.83	0	68.56	0	34.24	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   341.52	0	  2.2808	0	34.1757	0	27.252	0	237.22	0	69.85	0	33.92	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   331.54	0	  2.2478	0	34.1628	0	27.245	0	242.46	0	71.33	0	34.77	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   320.64	0	  2.2596	0	34.1546	0	27.237	0	246.42	0	72.51	0	34.06	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   311.21	0	  2.2437	0	34.1468	0	27.232	0	248.88	0	73.21	0	34.28	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   300.80	0	  2.1920	0	34.1219	0	27.217	0	254.87	0	74.86	0	33.73	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   291.63	0	  2.1678	0	34.1057	0	27.206	0	259.15	0	76.06	0	33.93	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   281.59	0	  2.1030	0	34.0785	0	27.19	0	266.86	0	78.18	0	33.18	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   270.97	0	  2.0365	0	34.0437	0	27.167	0	278.09	0	81.31	0	31.92	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   261.68	0	  1.9794	0	34.0238	0	27.157	0	285.37	0	83.31	0	31.55	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   251.28	0	  1.8429	0	33.9918	0	27.143	0	297.35	0	86.49	0	31.49	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   241.34	0	  1.8262	0	33.9762	0	27.132	0	303.45	0	88.21	0	31.25	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   231.11	0	  1.7443	0	33.9559	0	27.123	0	309.23	0	89.69	0	28.56	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   221.19	0	  1.6184	0	33.9258	0	27.11	0	317.79	0	91.86	0	29.16	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   208.32	0	  1.5305	0	33.9027	0	27.099	0	326.99	0	94.30	0	30.14	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   200.65	0	  1.5902	0	33.8923	0	27.085	0	330.84	0	95.55	0	29.29	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   190.59	0	  1.6190	0	33.8789	0	27.072	0	333.52	0	96.38	0	29.61	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   180.89	0	  1.6310	0	33.8762	0	27.068	0	335.98	0	97.12	0	29.49	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   171.09	0	  1.6406	0	33.8747	0	27.066	0	337.91	0	97.70	0	29.62	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   161.35	0	  1.6419	0	33.8737	0	27.065	0	338.55	0	97.89	0	29.30	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   151.34	0	  1.6437	0	33.8729	0	27.064	0	338.87	0	97.98	0	29.65	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   141.46	0	  1.6582	0	33.8704	0	27.061	0	339.08	0	98.08	0	29.11	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   130.68	0	  1.6680	0	33.8686	0	27.059	0	338.87	0	98.04	0	28.44	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   121.08	0	  1.6739	0	33.8677	0	27.058	0	338.98	0	98.09	0	31.37	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   111.56	0	  1.6768	0	33.8671	0	27.057	0	339.08	0	98.13	0	29.03	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		   101.73	0	  1.6811	0	33.8664	0	27.056	0	339.19	0	98.17	0	29.41	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    95.79	0	  1.6834	0	33.8666	0	27.056	0	339.08	0	98.14	0	28.70	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    91.63	0	  1.6886	0	33.8655	0	27.054	0	338.98	0	98.12	0	28.95	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    86.29	0	  1.6922	0	33.8653	0	27.054	0	339.08	0	98.16	0	29.21	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    81.26	0	  1.6938	0	33.8653	0	27.054	0	339.30	0	98.23	0	29.04	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    76.54	0	  1.6934	0	33.8652	0	27.054	0	339.30	0	98.23	0	28.90	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    71.00	0	  1.6950	0	33.8654	0	27.054	0	339.19	0	98.20	0	27.87	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    66.10	0	  1.6962	0	33.8650	0	27.053	0	339.40	0	98.27	0	29.28	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    61.05	0	  1.6957	0	33.8652	0	27.054	0	339.30	0	98.23	0	29.09	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    56.62	0	  1.7018	0	33.8644	0	27.052	0	339.40	0	98.28	0	29.55	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    51.35	0	  1.7076	0	33.8635	0	27.051	0	339.30	0	98.26	0	28.91	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    46.41	0	  1.7073	0	33.8638	0	27.051	0	339.51	0	98.32	0	29.30	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    41.23	0	  1.7050	0	33.8637	0	27.051	0	339.51	0	98.32	0	28.62	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    36.53	0	  1.7061	0	33.8640	0	27.052	0	339.40	0	98.29	0	29.37	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    31.45	0	  1.7058	0	33.8637	0	27.051	0	339.62	0	98.35	0	29.57	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    26.00	0	  1.7045	0	33.8638	0	27.052	0	339.62	0	98.35	0	28.47	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    21.29	0	  1.7034	0	33.8639	0	27.052	0	339.83	0	98.41	0	28.78	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    16.28	0	  1.7034	0	33.8640	0	27.052	0	339.73	0	98.38	0	28.82	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		    11.33	0	  1.7035	0	33.8636	0	27.052	0	339.73	0	98.38	0	29.27	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801		     7.22	0	  1.7018	0	33.8640	0	27.052	0	339.94	0	98.43	0	28.54	0
5146SoOcn	 117	C	09/07/2009	12:52	  69.210	-52.801																	
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   998.34	0	  2.3522	0	34.6522	0	27.633	0	175.27	0	51.87	0	34.21	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   951.03	0	  2.3461	0	34.6310	0	27.617	0	173.77	0	51.41	0	34.91	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   901.42	0	  2.3623	0	34.6132	0	27.601	0	173.02	0	51.21	0	34.70	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   851.55	0	  2.3606	0	34.5890	0	27.581	0	172.48	0	51.04	0	35.73	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   801.43	0	  2.4036	0	34.5631	0	27.556	0	171.95	0	50.92	0	36.01	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   750.87	0	  2.3926	0	34.5298	0	27.53	0	173.45	0	51.34	0	36.32	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   700.67	0	  2.3759	0	34.5021	0	27.509	0	175.48	0	51.91	0	36.65	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   651.36	0	  2.4047	0	34.4722	0	27.482	0	177.51	0	52.54	0	36.77	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   600.93	0	  2.4072	0	34.4361	0	27.452	0	181.58	0	53.74	0	36.84	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   551.36	0	  2.4231	0	34.3993	0	27.421	0	186.39	0	55.17	0	36.22	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   500.96	0	  2.4260	0	34.3729	0	27.399	0	190.46	0	56.37	0	36.70	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   450.97	0	  2.4119	0	34.3138	0	27.352	0	201.70	0	59.65	0	36.18	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   401.21	0	  2.3754	0	34.2608	0	27.312	0	215.28	0	63.58	0	35.96	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   380.80	0	  2.3294	0	34.2295	0	27.291	0	223.42	0	65.89	0	35.80	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   361.62	0	  2.3355	0	34.2174	0	27.281	0	227.80	0	67.19	0	35.22	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   351.12	0	  2.3197	0	34.1975	0	27.266	0	231.33	0	68.20	0	34.86	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   341.06	0	  2.3012	0	34.1854	0	27.258	0	235.40	0	69.36	0	34.95	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   331.14	0	  2.2873	0	34.1708	0	27.247	0	239.89	0	70.65	0	34.11	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   321.51	0	  2.2661	0	34.1563	0	27.238	0	245.03	0	72.12	0	34.52	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   310.88	0	  2.2282	0	34.1353	0	27.224	0	250.06	0	73.52	0	33.39	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   301.59	0	  2.1934	0	34.1182	0	27.213	0	256.05	0	75.20	0	33.65	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   291.37	0	  2.1797	0	34.1045	0	27.204	0	260.87	0	76.58	0	33.20	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   281.65	0	  2.1714	0	34.0903	0	27.193	0	265.47	0	77.91	0	33.33	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   271.14	0	  2.1526	0	34.0823	0	27.188	0	269.43	0	79.03	0	33.00	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   261.63	0	  2.0699	0	34.0546	0	27.173	0	273.60	0	80.07	0	32.95	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   250.99	0	  1.9938	0	34.0317	0	27.162	0	285.05	0	83.25	0	32.61	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   241.18	0	  1.8738	0	33.9934	0	27.142	0	295.00	0	85.87	0	29.77	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   231.04	0	  1.7242	0	33.9629	0	27.13	0	307.41	0	89.13	0	29.98	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   221.00	0	  1.6046	0	33.9264	0	27.111	0	318.22	0	91.95	0	29.51	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   211.03	0	  1.5545	0	33.9180	0	27.109	0	325.60	0	93.96	0	29.73	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   201.54	0	  1.5746	0	33.9159	0	27.106	0	328.81	0	94.94	0	30.45	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   190.91	0	  1.5762	0	33.8968	0	27.09	0	331.70	0	95.76	0	29.75	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   181.62	0	  1.5742	0	33.8955	0	27.089	0	332.66	0	96.03	0	29.60	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   171.47	0	  1.5719	0	33.8918	0	27.086	0	334.38	0	96.52	0	29.55	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   160.75	0	  1.5714	0	33.8904	0	27.085	0	335.77	0	96.92	0	29.59	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   151.28	0	  1.5711	0	33.8898	0	27.085	0	336.52	0	97.13	0	29.44	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   140.87	0	  1.5702	0	33.8894	0	27.084	0	336.62	0	97.16	0	29.46	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   131.24	0	  1.5696	0	33.8886	0	27.084	0	337.05	0	97.28	0	29.33	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   120.85	0	  1.5689	0	33.8878	0	27.083	0	337.26	0	97.34	0	28.92	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   111.70	0	  1.5685	0	33.8876	0	27.083	0	337.37	0	97.37	0	29.55	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		   100.94	0	  1.5720	0	33.8866	0	27.082	0	337.80	0	97.51	0	29.35	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    96.73	0	  1.5782	0	33.8833	0	27.079	0	337.91	0	97.55	0	29.11	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    90.96	0	  1.5778	0	33.8815	0	27.077	0	338.33	0	97.67	0	29.49	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    86.61	0	  1.5780	0	33.8808	0	27.077	0	338.33	0	97.67	0	28.85	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    81.32	0	  1.5773	0	33.8808	0	27.077	0	338.55	0	97.73	0	29.37	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    75.81	0	  1.5777	0	33.8811	0	27.077	0	338.66	0	97.76	0	29.42	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    71.50	0	  1.5773	0	33.8807	0	27.077	0	338.66	0	97.76	0	29.87	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    66.02	0	  1.5766	0	33.8811	0	27.077	0	338.87	0	97.82	0	29.33	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    61.42	0	  1.5764	0	33.8809	0	27.077	0	338.87	0	97.82	0	29.40	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    55.99	0	  1.5779	0	33.8813	0	27.077	0	338.76	0	97.79	0	29.72	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    51.45	0	  1.5782	0	33.8812	0	27.077	0	338.66	0	97.76	0	28.99	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    46.35	0	  1.5786	0	33.8810	0	27.077	0	338.87	0	97.83	0	29.07	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    40.84	0	  1.5752	0	33.8810	0	27.077	0	338.87	0	97.82	0	29.18	0
5146SoOcn	 118	C	09/12/2009	16:09	  69.108	-52.690		    36.06	0	  1.5737	0	33.8810	0	27.077	0	339.08	0	97.88	0	29.53	0
